treated_id,control_id,conference,award_year,match_dist,lift_cit_treated,lift_works_treated,lift_cit_control,lift_works_control
https://openalex.org/A5010359061,https://openalex.org/A5021195349,VLDB,2017,1.0,3.02,3.8,1.4390018484288354,1.5460526315789473
https://openalex.org/A5088017068,https://openalex.org/A5077149145,AAAI,2016,1.0,0.8089385474860336,2.7142857142857144,0.6217008797653959,1.0303030303030303
https://openalex.org/A5091346638,https://openalex.org/A5066273713,ACL,2016,1.0,1.7916666666666667,1.0,1.0569375345494747,1.16
https://openalex.org/A5062650159,https://openalex.org/A5035443322,CHI,2016,0.0,1.2517241379310344,0.7999999999999999,3.357142857142857,1.5714285714285716
https://openalex.org/A5038894198,https://openalex.org/A5100735881,CIKM,2016,1.0,1.7,1.8399999999999999,28.63448275862069,2.4
https://openalex.org/A5018416139,https://openalex.org/A5088438387,FSE,2016,0.0,0.0,0.29411764705882354,1.3649289099526065,1.3333333333333333
https://openalex.org/A5101822967,https://openalex.org/A5037117080,FSE,2016,0.0,1.9616858237547892,0.5333333333333333,1.209090909090909,1.8181818181818181
https://openalex.org/A5039776447,https://openalex.org/A5100420915,ICML,2016,0.0,7.8081360048573165,3.6363636363636362,1.2200109950522264,6.8
https://openalex.org/A5110418524,https://openalex.org/A5011377871,IJCAI,2016,1.0,0.7981330221703618,0.4444444444444444,0.09279173514909603,0.48000000000000004
https://openalex.org/A5065675832,https://openalex.org/A5100409661,KDD,2016,1.0,16.460869565217394,13.333333333333334,3.1098591549295778,3.5
https://openalex.org/A5030516279,https://openalex.org/A5026925980,NSDI,2016,1.0,0.4228395061728395,1.0,0.4356363636363636,1.309090909090909
https://openalex.org/A5045162159,https://openalex.org/A5036969978,OSDI,2016,1.0,33.666666666666664,1.3333333333333333,0.85,1.0
https://openalex.org/A5055964348,https://openalex.org/A5084821901,OSDI,2016,1.0,2.317948717948718,1.7,0.022703818369453045,0.6666666666666666
https://openalex.org/A5034738254,https://openalex.org/A5075133765,SIGCOMM,2016,0.0,0.5309462915601023,0.9777777777777779,2.6530612244897958,6.2
https://openalex.org/A5061114394,https://openalex.org/A5101788564,STOC,2016,1.0,1.3542857142857143,2.8125,2.564516129032258,0.5
https://openalex.org/A5045073799,https://openalex.org/A5014978503,STOC,2016,0.0,0.6127659574468085,2.8,0.17062766605728213,0.8333333333333333
https://openalex.org/A5101796605,https://openalex.org/A5020423438,UIST,2016,0.0,0.24874172185430465,0.6923076923076924,5.9,0.72
https://openalex.org/A5002723576,https://openalex.org/A5065221891,UIST,2016,0.0,1.4176136363636362,1.375,1.903061224489796,1.875
https://openalex.org/A5016501970,https://openalex.org/A5090215557,ACL,2015,1.0,3.0198863636363638,3.3333333333333335,0.18991980088495572,2.588235294117647
https://openalex.org/A5072922547,https://openalex.org/A5052549454,CHI,2015,0.0,2.13953488372093,1.1428571428571428,3.217993079584775,1.7619047619047619
https://openalex.org/A5019276791,https://openalex.org/A5089605137,CIKM,2015,1.0,0.965625,0.625,4.3426573426573425,2.7307692307692304
https://openalex.org/A5001563585,https://openalex.org/A5052633187,FSE,2015,0.0,1.7096114519427403,1.1111111111111112,0.13763440860215054,1.0
https://openalex.org/A5039301553,https://openalex.org/A5061605447,FSE,2015,0.0,0.3139896373056995,0.85,0.5335152652225823,0.6666666666666667
https://openalex.org/A5056526226,https://openalex.org/A5101595466,FSE,2015,0.0,1.135217391304348,1.5588235294117647,1.0023696682464456,1.05
https://openalex.org/A5077191191,https://openalex.org/A5055199976,IJCAI,2015,1.0,0.2895348837209302,1.08,2.1267682263329704,1.6964285714285716
https://openalex.org/A5045181694,https://openalex.org/A5013695358,INFOCOM,2015,1.0,3.235294117647059,1.9047619047619049,12.358126721763087,4.923076923076923
https://openalex.org/A5038820344,https://openalex.org/A5091197122,MOBICOM,2015,1.0,0.989247311827957,1.1111111111111112,0.45454545454545453,1.6153846153846154
https://openalex.org/A5103890688,https://openalex.org/A5036435487,NeurIPS,2015,0.0,15.789189189189191,2.682352941176471,0.8641451177151679,1.5217391304347827
https://openalex.org/A5022031348,https://openalex.org/A5100722775,PLDI,2015,0.0,1.1327731092436977,2.0,1.0579937304075235,3.0
https://openalex.org/A5028459977,https://openalex.org/A5101839396,PODS,2015,1.0,2.4266666666666667,1.5,0.6434108527131783,2.85
https://openalex.org/A5042649150,https://openalex.org/A5026297326,S&P,2015,1.0,3.7684210526315787,3.2,1.4925000000000002,1.6071428571428572
https://openalex.org/A5064699160,https://openalex.org/A5076026636,SIGMETRICS,2015,1.0,12.962544169611308,2.9454545454545458,5.345833333333334,2.6666666666666665
https://openalex.org/A5068471095,https://openalex.org/A5100383731,SIGMOD,2015,1.0,0.12869565217391304,2.6,6.55,3.85
https://openalex.org/A5011277895,https://openalex.org/A5054417711,SOSP,2015,0.0,76.65,2.1,0.3076923076923077,1.0
https://openalex.org/A5010436566,https://openalex.org/A5036529548,SOSP,2015,0.0,1.069767441860465,1.8333333333333333,0.6610495195861049,1.5999999999999999
https://openalex.org/A5021833322,https://openalex.org/A5013053155,STOC,2015,0.0,0.35555555555555557,0.8333333333333334,0.13611615245009073,0.5102040816326531
https://openalex.org/A5038687630,https://openalex.org/A5101701586,STOC,2015,0.0,4.375,4.0,0.2751798561151079,0.8918918918918918
https://openalex.org/A5077463393,https://openalex.org/A5104268832,CHI,2014,0.0,1.3363636363636364,1.0,0.05715592135345222,0.7407407407407407
https://openalex.org/A5041066830,https://openalex.org/A5076259865,CIKM,2014,1.0,1.9607843137254901,1.1428571428571428,0.31113838600797794,0.7450980392156863
https://openalex.org/A5027563965,https://openalex.org/A5009530531,FSE,2014,0.0,0.19444444444444445,1.6666666666666667,0.7818930041152263,2.4
https://openalex.org/A5014292887,https://openalex.org/A5014327382,FSE,2014,0.0,3.7777777777777777,1.3333333333333333,0.24445812807881775,0.8382352941176471
https://openalex.org/A5010881756,https://openalex.org/A5052426710,ICSE,2014,0.0,0.7010309278350515,0.6,0.7629857637552906,1.2
https://openalex.org/A5087729117,https://openalex.org/A5051842127,INFOCOM,2014,0.0,1.875,1.3333333333333333,0.5375494071146245,1.5714285714285716
https://openalex.org/A5100631553,https://openalex.org/A5100741315,NeurIPS,2014,0.0,37.266666666666666,3.4,1.4480457578646329,1.2982456140350878
https://openalex.org/A5026744189,https://openalex.org/A5102251003,OSDI,2014,0.0,0.9589905362776026,1.1428571428571428,1.393217231897342,1.4736842105263157
https://openalex.org/A5000009841,https://openalex.org/A5089845483,OSDI,2014,0.0,17.22222222222222,3.5,1.0346938775510204,1.6923076923076923
https://openalex.org/A5037461995,https://openalex.org/A5056589829,PLDI,2014,0.0,0.13636363636363635,1.5,13.490909090909092,2.2
https://openalex.org/A5091819924,https://openalex.org/A5048461894,S&P,2014,1.0,26.325,1.7600000000000002,0.2875801472334362,0.37254901960784315
https://openalex.org/A5063317383,https://openalex.org/A5044697595,S&P,2014,1.0,2.6117021276595747,0.75,0.05070310952663894,0.31343283582089554
https://openalex.org/A5074751039,https://openalex.org/A5044769831,SIGCOMM,2014,1.0,1.4841101694915253,1.875,0.13988372093023257,0.9375
https://openalex.org/A5024980585,https://openalex.org/A5008952420,SODA,2014,0.0,1.003921568627451,1.4000000000000001,0.24473493100944085,0.5416666666666667
https://openalex.org/A5003378492,https://openalex.org/A5019041283,UIST,2014,0.0,18.0,1.3333333333333333,0.6736263736263736,1.3333333333333333
https://openalex.org/A5005397258,https://openalex.org/A5077156448,VLDB,2014,0.0,1.082191780821918,2.8,0.04865556978233035,0.2631578947368421
https://openalex.org/A5034816930,https://openalex.org/A5079846990,VLDB,2014,0.0,1.71900826446281,1.3333333333333335,0.793859649122807,1.4705882352941178
https://openalex.org/A5027517542,https://openalex.org/A5091334588,VLDB,2014,0.0,0.3995454545454546,1.6125,0.2896253602305476,0.8571428571428571
https://openalex.org/A5009585935,https://openalex.org/A5045403710,ACL,2013,1.0,5.6786885245901635,4.2,1.5018807092960775,1.6190476190476188
https://openalex.org/A5068799512,https://openalex.org/A5031744461,CHI,2013,0.0,1.5192399049881236,1.3142857142857143,0.43821330184966545,1.5333333333333332
https://openalex.org/A5076413226,https://openalex.org/A5084751438,CHI,2013,0.0,0.7688172043010753,0.6666666666666666,1.2987101154107263,1.2297297297297296
https://openalex.org/A5015875478,https://openalex.org/A5068043486,CIKM,2013,1.0,0.062083049693669165,1.0666666666666667,1.5534985880138061,2.4814814814814814
https://openalex.org/A5027328044,https://openalex.org/A5101542158,ICCV,2013,1.0,2.625965665236051,4.8,0.8753745422261681,6.875
https://openalex.org/A5089862531,https://openalex.org/A5000529247,ICML,2013,0.0,11.415384615384616,4.0,2.7695652173913046,2.48
https://openalex.org/A5034150823,https://openalex.org/A5002599291,ICSE,2013,0.0,5.086705202312139,3.253333333333333,1.2364990689013036,0.42622950819672134
https://openalex.org/A5076258904,https://openalex.org/A5036744986,ICSE,2013,0.0,0.5497206703910615,1.6,0.927334083239595,1.040816326530612
https://openalex.org/A5064825146,https://openalex.org/A5102788874,INFOCOM,2013,1.0,0.11590909090909092,1.05,11.875,2.0
https://openalex.org/A5035348123,https://openalex.org/A5044160991,MOBICOM,2013,1.0,2.2808510638297874,0.8,4.503538175046555,2.0114285714285716
https://openalex.org/A5103356207,https://openalex.org/A5011077730,MOBICOM,2013,1.0,0.17318887451487708,0.6923076923076924,1.9350649350649352,3.3888888888888884
https://openalex.org/A5006723758,https://openalex.org/A5103106502,PLDI,2013,0.0,0.4006849315068493,1.55,1.0593487394957983,1.6595744680851063
https://openalex.org/A5085711958,https://openalex.org/A5022264843,PODS,2013,1.0,0.8467836257309942,2.5,0.3063063063063063,1.0285714285714287
https://openalex.org/A5103417248,https://openalex.org/A5109968020,SOSP,2013,0.0,0.6955703532136653,0.7638888888888888,0.36105577689243024,0.6756756756756757
https://openalex.org/A5056988727,https://openalex.org/A5017415826,UIST,2013,0.0,68.35,4.0,1.3187134502923976,1.4423076923076923
https://openalex.org/A5003218066,https://openalex.org/A5046815740,VLDB,2013,1.0,0.5125786163522013,0.4166666666666667,1.8923212709620476,3.5200000000000005
https://openalex.org/A5011012964,https://openalex.org/A5062318856,WWW,2013,1.0,1.0787950383933846,1.7142857142857142,0.26063938098147016,0.5728155339805825
