author_id,author_name,treatment,conference,award_year,pre_avg_citations,post_avg_citations,pre_avg_works,post_avg_works,lift_citations,lift_works
https://openalex.org/A5019918530,Luke Maurer,1,PLDI,2017,26.0,0.5,1.5,1.0,0.019230769230769232,0.6666666666666666
https://openalex.org/A5020454182,Paul Downen,1,PLDI,2017,22.25,13.2,3.5,3.2,0.593258426966292,0.9142857142857144
https://openalex.org/A5018284688,Nadim Kobeissi,1,S&P,2017,161.25,29.0,1.5,5.0,0.17984496124031008,3.3333333333333335
https://openalex.org/A5008674902,Anirudh Sivaraman,1,SIGCOMM,2017,435.8,71.0,4.4,7.25,0.16291877007801744,1.6477272727272725
https://openalex.org/A5086057750,Vikram Nathan,1,SIGCOMM,2017,10.0,64.0,1.0,1.0,6.4,1.0
https://openalex.org/A5102759092,Cheng Tan,1,SOSP,2017,30.5,10.0,2.0,2.5,0.32786885245901637,1.25
https://openalex.org/A5007048525,Kexin Pei,1,SOSP,2017,95.66666666666667,461.4,1.6666666666666667,3.6,4.822996515679442,2.16
https://openalex.org/A5001875469,Nora S. Willett,1,UIST,2017,39.0,11.25,1.0,1.0,0.28846153846153844,1.0
https://openalex.org/A5010359061,Nave Frost,1,VLDB,2017,10.0,30.2,1.0,3.8,3.02,3.8
https://openalex.org/A5088017068,Guni Sharon,1,AAAI,2016,358.0,289.6,2.8,7.6,0.8089385474860336,2.7142857142857144
https://openalex.org/A5091346638,Elkin Gutierrez,1,ACL,2016,8.0,14.333333333333334,1.0,1.0,1.7916666666666667,1.0
https://openalex.org/A5062650159,Kieran Hicks,1,CHI,2016,58.0,72.6,3.0,2.4,1.2517241379310344,0.7999999999999999
https://openalex.org/A5035414960,Michael R. Kalyn,1,CHI,2016,125.5,,2.5,,,
https://openalex.org/A5055844978,Teresa Almeida,1,CHI,2016,27.0,79.0,1.5,5.6,2.925925925925926,3.733333333333333
https://openalex.org/A5000163896,Elisa D. Mekler,1,CHI,2016,448.75,397.0,3.0,10.0,0.8846796657381616,3.3333333333333335
https://openalex.org/A5034805006,Daniel Schien,1,CHI,2016,68.0,50.75,4.4,1.5,0.7463235294117647,0.3409090909090909
https://openalex.org/A5059880425,Michael Xuelin Huang,1,CHI,2016,24.0,83.6,2.0,5.0,3.483333333333333,2.5
https://openalex.org/A5043922248,Tiffany C.K. Kwok,1,CHI,2016,26.5,15.0,1.5,1.5,0.5660377358490566,1.0
https://openalex.org/A5035627325,Hyewon Suh,1,CHI,2016,96.0,13.666666666666666,1.3333333333333333,1.6666666666666667,0.1423611111111111,1.2500000000000002
https://openalex.org/A5014639509,Sruti Srinivasa Ragavan,1,CHI,2016,26.5,37.333333333333336,1.0,1.3333333333333333,1.408805031446541,1.3333333333333333
https://openalex.org/A5072109649,Sandeep Kaur Kuttal,1,CHI,2016,34.75,49.0,2.0,3.6,1.410071942446043,1.8
https://openalex.org/A5015385005,Marta E. Cecchinato,1,CHI,2016,66.33333333333333,128.4,2.6666666666666665,5.0,1.9356783919597993,1.875
https://openalex.org/A5082002320,Minsam Ko,1,CHI,2016,125.2,90.25,3.4,3.0,0.7208466453674122,0.8823529411764706
https://openalex.org/A5101776191,Seungwoo Choi,1,CHI,2016,69.0,95.66666666666667,2.5,3.0,1.386473429951691,1.2
https://openalex.org/A5038894198,Stefan Heindorf,1,CIKM,2016,14.0,23.8,2.5,4.6,1.7,1.8399999999999999
https://openalex.org/A5057072967,Mihai Codoban,1,FSE,2016,64.5,5.0,2.0,1.0,0.07751937984496124,0.5
https://openalex.org/A5018416139,Olga Liskin,1,FSE,2016,59.0,0.0,3.4,1.0,0.0,0.29411764705882354
https://openalex.org/A5047536715,Austin Z. Henley,1,FSE,2016,43.5,43.4,2.0,2.4,0.9977011494252873,1.2
https://openalex.org/A5002742929,Tahmid Nabi,1,FSE,2016,5.0,,1.0,,,
https://openalex.org/A5101822967,Danilo Silva,1,FSE,2016,43.5,85.33333333333333,2.5,1.3333333333333333,1.9616858237547892,0.5333333333333333
https://openalex.org/A5039776447,Aäron van den Oord,1,ICML,2016,411.75,3215.0,2.75,10.0,7.8081360048573165,3.6363636363636362
https://openalex.org/A5041869459,Christopher De,1,ICML,2016,259.5,389.8,4.5,15.0,1.5021194605009633,3.3333333333333335
https://openalex.org/A5034330109,Magnus Madsen,1,ICSE,2016,78.0,34.75,1.6,3.0,0.44551282051282054,1.875
https://openalex.org/A5020000401,Eric F. Rizzi,1,ICSE,2016,4.0,20.0,1.5,1.0,5.0,0.6666666666666666
https://openalex.org/A5087342649,David Menendez,1,ICSE,2016,51.333333333333336,25.5,1.3333333333333333,2.0,0.4967532467532467,1.5
https://openalex.org/A5110418524,Francesco Rigoli,1,IJCAI,2016,428.5,342.0,2.25,1.0,0.7981330221703618,0.4444444444444444
https://openalex.org/A5065675832,Bryan Hooi,1,KDD,2016,46.0,757.2,1.5,20.0,16.460869565217394,13.333333333333334
https://openalex.org/A5045162159,Helgi Sigurbjarnarson,1,OSDI,2016,1.0,33.666666666666664,1.0,1.3333333333333333,33.666666666666664,1.3333333333333333
https://openalex.org/A5055964348,James Bornholt,1,OSDI,2016,48.75,113.0,2.0,3.4,2.317948717948718,1.7
https://openalex.org/A5013809751,Kayvan Memarian,1,PLDI,2016,255.0,70.0,3.0,2.5,0.27450980392156865,0.8333333333333334
https://openalex.org/A5051217958,Justus Matthiesen,1,PLDI,2016,18.0,,1.0,,,
https://openalex.org/A5021229048,Alexander Spiegelman,1,PLDI,2016,8.0,103.4,5.0,8.6,12.925,1.72
https://openalex.org/A5054069870,Guy Golan-Gueta,1,PLDI,2016,51.75,41.75,3.25,3.0,0.8067632850241546,0.9230769230769231
https://openalex.org/A5013744700,Nicholas Jacek,1,PLDI,2016,27.5,6.0,1.0,1.5,0.21818181818181817,1.5
https://openalex.org/A5034538466,Mahmoud Abo Khamis,1,PODS,2016,23.0,75.0,2.5,5.8,3.260869565217391,2.32
https://openalex.org/A5034738254,Deepak Vasisht,1,SIGCOMM,2016,391.0,207.6,4.5,4.4,0.5309462915601023,0.9777777777777779
https://openalex.org/A5030516279,Bryce Kellogg,1,SIGCOMM,2016,648.0,274.0,3.5,3.5,0.4228395061728395,1.0
https://openalex.org/A5061114394,Marco Mondelli,1,STOC,2016,70.0,94.8,3.2,9.0,1.3542857142857143,2.8125
https://openalex.org/A5045073799,Eshan Chattopadhyay,1,STOC,2016,31.333333333333332,19.2,2.0,5.6,0.6127659574468085,2.8
https://openalex.org/A5101796605,Artem Dementyev,1,UIST,2016,251.66666666666666,62.6,4.333333333333333,3.0,0.24874172185430465,0.6923076923076924
https://openalex.org/A5002723576,Hsin-Liu Kao,1,UIST,2016,70.4,99.8,3.2,4.4,1.4176136363636362,1.375
https://openalex.org/A5041275294,Mathieu Le Goc,1,UIST,2016,19.5,53.333333333333336,2.0,2.6666666666666665,2.735042735042735,1.3333333333333333
https://openalex.org/A5039125132,Gierad Laput,1,UIST,2016,228.0,278.25,3.25,7.75,1.2203947368421053,2.3846153846153846
https://openalex.org/A5016501970,Luke Vilnis,1,ACL,2015,88.0,265.75,1.5,5.0,3.0198863636363638,3.3333333333333335
https://openalex.org/A5013958366,Haythem Memmi,1,CHI,2015,9.5,,1.0,,,
https://openalex.org/A5013050933,Justin Emge,1,CHI,2015,6.0,,1.0,,,
https://openalex.org/A5072922547,Aditya Vashistha,1,CHI,2015,43.0,92.0,3.5,4.0,2.13953488372093,1.1428571428571428
https://openalex.org/A5064547400,Tawfiq Ammari,1,CHI,2015,69.0,165.2,1.0,2.6,2.3942028985507244,2.6
https://openalex.org/A5021777354,Sarita Schoenebeck,1,CHI,2015,228.5,647.4,3.0,5.8,2.8332603938730854,1.9333333333333333
https://openalex.org/A5032530421,Pamela Wiśniewski,1,CHI,2015,86.0,539.2,3.25,20.8,6.269767441860465,6.4
https://openalex.org/A5000906180,Martin Weigel,1,CHI,2015,33.0,143.0,1.25,2.75,4.333333333333333,2.2
https://openalex.org/A5103414046,Tong Lu,1,CHI,2015,278.5,67.5,2.0,2.0,0.24236983842010773,1.0
https://openalex.org/A5087981305,Heather Faucett,1,CHI,2015,51.0,179.0,1.0,3.0,3.5098039215686274,3.0
https://openalex.org/A5017750168,Eric Brockmeyer,1,CHI,2015,157.0,81.0,2.3333333333333335,1.0,0.5159235668789809,0.42857142857142855
https://openalex.org/A5019276791,Kateryna Tymoshenko,1,CIKM,2015,53.333333333333336,51.5,4.0,2.5,0.965625,0.625
https://openalex.org/A5001563585,Reza Matinnejad,1,FSE,2015,40.75,69.66666666666667,1.5,1.6666666666666667,1.7096114519427403,1.1111111111111112
https://openalex.org/A5039301553,Liang Gong,1,FSE,2015,193.0,60.6,4.0,3.4,0.3139896373056995,0.85
https://openalex.org/A5069439324,Mario Linares‐Vásquez,1,FSE,2015,409.25,414.0,4.5,11.0,1.0116065974343311,2.4444444444444446
https://openalex.org/A5056526226,Gabriele Bavota,1,FSE,2015,920.0,1044.4,13.6,21.2,1.135217391304348,1.5588235294117647
https://openalex.org/A5002052018,Ravi Mangal,1,FSE,2015,164.0,10.75,6.0,2.25,0.06554878048780488,0.375
https://openalex.org/A5090520110,Farnaz Behrang,1,FSE,2015,21.0,59.25,1.6666666666666667,2.25,2.8214285714285716,1.3499999999999999
https://openalex.org/A5016750744,Janet Siegmund,1,ICSE,2015,215.0,182.2,6.0,6.6,0.8474418604651163,1.0999999999999999
https://openalex.org/A5021806319,Michael Waterman,1,ICSE,2015,18.0,31.5,1.6666666666666667,1.5,1.75,0.8999999999999999
https://openalex.org/A5077191191,Abram L. Friesen,1,IJCAI,2015,57.333333333333336,16.6,1.6666666666666667,1.8,0.2895348837209302,1.08
https://openalex.org/A5050433159,Kirthevasan Kandasamy,1,IJCAI,2015,29.0,303.0,2.0,8.2,10.448275862068966,4.1
https://openalex.org/A5045181694,Xiaohan Kang,1,INFOCOM,2015,17.0,55.0,1.75,3.3333333333333335,3.235294117647059,1.9047619047619049
https://openalex.org/A5038820344,Salma Elmalaki,1,MOBICOM,2015,15.5,15.333333333333334,1.5,1.6666666666666667,0.989247311827957,1.1111111111111112
https://openalex.org/A5103890688,Ananda Theertha Suresh,1,NeurIPS,2015,74.0,1168.4,4.25,11.4,15.789189189189191,2.682352941176471
https://openalex.org/A5022031348,Pavel Panchekha,1,PLDI,2015,59.5,67.4,2.0,4.0,1.1327731092436977,2.0
https://openalex.org/A5008206932,Tom J. Ameloot,1,PODS,2015,27.5,15.0,3.0,3.0,0.5454545454545454,1.0
https://openalex.org/A5061584053,Gaetano Geck,1,PODS,2015,0.5,8.75,1.0,1.5,17.5,1.5
https://openalex.org/A5028459977,Bas Ketsman,1,PODS,2015,7.5,18.2,2.0,3.0,2.4266666666666667,1.5
https://openalex.org/A5042649150,Benjamin Beurdouche,1,S&P,2015,19.0,71.6,1.0,3.2,3.7684210526315787,3.2
https://openalex.org/A5065703902,Olivier Tilmans,1,SIGCOMM,2015,33.0,14.5,2.0,2.0,0.4393939393939394,1.0
https://openalex.org/A5064699160,Peter Kairouz,1,SIGMETRICS,2015,94.33333333333333,1222.8,3.6666666666666665,10.8,12.962544169611308,2.9454545454545458
https://openalex.org/A5068471095,Junhao Gan,1,SIGMOD,2015,230.0,29.6,1.0,2.6,0.12869565217391304,2.6
https://openalex.org/A5011277895,Jonathan Mace,1,SOSP,2015,1.3333333333333333,102.2,1.3333333333333333,2.8,76.65,2.1
https://openalex.org/A5010436566,Tej Chajed,1,SOSP,2015,43.0,46.0,1.5,2.75,1.069767441860465,1.8333333333333333
https://openalex.org/A5021833322,Anat Ganor,1,STOC,2015,18.75,6.666666666666667,2.0,1.6666666666666667,0.35555555555555557,0.8333333333333334
https://openalex.org/A5038687630,Sivakanth Gopi,1,STOC,2015,8.0,35.0,1.5,6.0,4.375,4.0
https://openalex.org/A5058504215,Simon Olberding,1,UIST,2015,86.4,,4.2,,,
https://openalex.org/A5015893090,Augusto Esteves,1,UIST,2015,11.6,95.8,1.8,4.0,8.258620689655173,2.2222222222222223
https://openalex.org/A5087672786,Eduardo Velloso,1,UIST,2015,106.6,318.8,2.8,14.4,2.9906191369606008,5.142857142857143
https://openalex.org/A5077463393,Juan David Hincapié-Ramos,1,CHI,2014,55.0,73.5,2.5,2.5,1.3363636363636364,1.0
https://openalex.org/A5075318331,Paymahn Moghadasian,1,CHI,2014,15.0,,1.0,,,
https://openalex.org/A5002616622,Christian Weichel,1,CHI,2014,97.0,226.0,3.5,4.0,2.329896907216495,1.1428571428571428
https://openalex.org/A5051803370,Ryan Baldini,1,CHI,2014,36.0,61.666666666666664,2.5,2.6666666666666665,1.7129629629629628,1.0666666666666667
https://openalex.org/A5029485566,Garnet Hertz,1,CHI,2014,44.4,89.0,1.8,2.25,2.0045045045045047,1.25
https://openalex.org/A5024501566,Jeffrey M. Rzeszotarski,1,CHI,2014,99.0,59.666666666666664,2.0,1.6666666666666667,0.6026936026936026,0.8333333333333334
https://openalex.org/A5036031138,Rayoung Yang,1,CHI,2014,144.66666666666666,83.5,1.3333333333333333,2.5,0.5771889400921659,1.875
https://openalex.org/A5041066830,George D. Montañez,1,CIKM,2014,12.75,25.0,1.75,2.0,1.9607843137254901,1.1428571428571428
https://openalex.org/A5027563965,Klaus-Benedikt Schultis,1,FSE,2014,12.0,2.3333333333333335,1.0,1.6666666666666667,0.19444444444444445,1.6666666666666667
https://openalex.org/A5080221214,Miltiadis Allamanis,1,FSE,2014,185.33333333333334,606.6,1.6666666666666667,8.4,3.2730215827338127,5.04
https://openalex.org/A5014292887,Laura Inozemtseva,1,FSE,2014,13.5,51.0,1.5,2.0,3.7777777777777777,1.3333333333333333
https://openalex.org/A5010881756,Semih Okur,1,ICSE,2014,48.5,34.0,2.5,1.5,0.7010309278350515,0.6
https://openalex.org/A5084868951,Yepang Liu,1,ICSE,2014,62.0,159.4,2.0,5.6,2.570967741935484,2.8
https://openalex.org/A5049839987,Thanassis Avgerinos,1,ICSE,2014,419.5,386.5,1.25,3.0,0.9213349225268176,2.4
https://openalex.org/A5037888372,Alexandre Rebert,1,ICSE,2014,521.0,87.5,1.0,1.0,0.16794625719769674,1.0
https://openalex.org/A5033475627,Saba Alimadadi,1,ICSE,2014,7.0,50.333333333333336,2.0,2.6666666666666665,7.190476190476191,1.3333333333333333
https://openalex.org/A5087729117,Zizhong Cao,1,INFOCOM,2014,8.0,15.0,1.0,1.3333333333333333,1.875,1.3333333333333333
https://openalex.org/A5100631553,Wenqian Wang,1,NeurIPS,2014,3.0,111.8,1.0,3.4,37.266666666666666,3.4
https://openalex.org/A5026744189,Adam Belay,1,OSDI,2014,79.25,76.0,1.75,2.0,0.9589905362776026,1.1428571428571428
https://openalex.org/A5000009841,Ana Klimovic,1,OSDI,2014,9.0,155.0,1.0,3.5,17.22222222222222,3.5
https://openalex.org/A5037461995,Mehrdad Afshari,1,PLDI,2014,11.0,1.5,1.0,1.5,0.13636363636363635,1.5
https://openalex.org/A5091819924,Marcin Andrychowicz,1,S&P,2014,24.0,631.8,2.5,4.4,26.325,1.7600000000000002
https://openalex.org/A5063317383,Daniel Malinowski,1,S&P,2014,47.0,122.75,3.0,2.25,2.6117021276595747,0.75
https://openalex.org/A5074751039,Matthew K. Mukerjee,1,SIGCOMM,2014,78.66666666666667,116.75,1.3333333333333333,2.5,1.4841101694915253,1.875
https://openalex.org/A5036144178,Tom Edsall,1,SIGCOMM,2014,259.0,200.33333333333334,1.5,1.6666666666666667,0.7734877734877735,1.1111111111111112
https://openalex.org/A5024980585,Yin Tat Lee,1,SODA,2014,357.0,358.4,12.0,16.8,1.003921568627451,1.4000000000000001
https://openalex.org/A5003378492,Sébastien Robaszkiewicz,1,UIST,2014,1.0,18.0,1.0,1.3333333333333333,18.0,1.3333333333333333
https://openalex.org/A5005397258,Felix Schuhknecht,1,VLDB,2014,73.0,79.0,2.0,5.6,1.082191780821918,2.8
https://openalex.org/A5063997221,Uwe Jugel,1,VLDB,2014,26.0,8.75,2.25,1.25,0.33653846153846156,0.5555555555555556
https://openalex.org/A5025737201,Amir Shaikhha,1,VLDB,2014,1.0,69.5,1.0,5.75,69.5,5.75
https://openalex.org/A5034816930,Yannis Klonatos,1,VLDB,2014,30.25,52.0,1.25,1.6666666666666667,1.71900826446281,1.3333333333333335
https://openalex.org/A5027517542,Sabine Storandt,1,VLDB,2014,146.66666666666666,58.6,5.333333333333333,8.6,0.3995454545454546,1.6125
https://openalex.org/A5069747496,Ninh Pham,1,WWW,2014,133.5,17.0,1.25,2.5,0.12734082397003746,2.0
https://openalex.org/A5055445718,Janardhan Rao Doppa,1,AAAI,2013,20.75,168.2,2.0,9.4,8.106024096385541,4.7
https://openalex.org/A5009585935,Haonan Yu,1,ACL,2013,30.5,173.2,1.0,4.2,5.6786885245901635,4.2
https://openalex.org/A5068799512,Nathalie Henry Riche,1,CHI,2013,421.0,639.6,7.0,9.2,1.5192399049881236,1.3142857142857143
https://openalex.org/A5012186497,Stephen Fitchett,1,CHI,2013,75.33333333333333,41.0,2.3333333333333335,2.0,0.5442477876106195,0.8571428571428571
https://openalex.org/A5076413226,Katharina Reinecke,1,CHI,2013,93.0,71.5,1.5,1.0,0.7688172043010753,0.6666666666666666
https://openalex.org/A5004988074,Spence Green,1,CHI,2013,149.0,120.66666666666667,2.6666666666666665,4.333333333333333,0.8098434004474273,1.625
https://openalex.org/A5089242807,M. Six Silberman,1,CHI,2013,576.0,282.2,3.0,4.6,0.48993055555555554,1.5333333333333332
https://openalex.org/A5027407975,Ranjitha Kumar,1,CHI,2013,115.5,278.0,1.5,4.25,2.406926406926407,2.8333333333333335
https://openalex.org/A5077783676,Arvind Satyanarayan,1,CHI,2013,8.0,648.0,3.0,3.5,81.0,1.1666666666666667
