year,conference,paper_title,paper_url,authors
2016,CHI,Empath: Understanding Topic Signals in Large-Scale Text,https://www.semanticscholar.org/paper/f43fa6f5a00246958e19d3ab8fa9cd5dbb511e33,"Ethan Fast, Stanford University ; et al. Binbin Chen, Stanford University Michael Bernstein, Stanford University"
2016,CHI,Lock n' LoL: Group-based Limiting Assistance App to Mitigate Smartphone Distractions in Group Activities,https://www.semanticscholar.org/paper/4200587a846a2b63387f1d017ce2734234d5c93f,"Minsam Ko, KAIST ; et al. Seungwoo Choi, KAIST Koji Yatani, University of Tokyo Uichin Lee, KAIST"
2016,CIKM,Vandalism Detection in Wikidata,https://www.semanticscholar.org/paper/7dca20b717d5fae6cbffa5c886a46654e1fe93d9,"Stefan Heindorf, University of Paderborn ; et al. Martin Potthast, Bauhaus University Benno Stein, Bauhaus University Gregor Engels, University of Paderborn"
2016,CVPR,Deep Residual Learning for Image Recognition,https://www.semanticscholar.org/paper/29c808b346526fbb6027e67942b62a40a549f019,"Kaiming He, Microsoft ; et al. Xiangyu Zhang, Microsoft Shaoqing Ren, Microsoft Jian Sun, Microsoft"
2016,FOCS,Settling the Complexity of Computing Approximate Two-Player Nash Equilibria,https://www.semanticscholar.org/paper/3272b6d894e1eccaa8ff5da9789d393b87e1cef3,"Aviad Rubinstein, University of California, Berkeley"
2016,FOCS,Fast Learning Requires Good Memory: A Time-Space Lower Bound for Parity Learning,https://www.semanticscholar.org/paper/b47ad0d62b23376947dc6522a18d3ecfd6ac5a30,"Ran Raz, Weizmann Institute of Science"
2016,FSE,API Code Recommendation Using Statistical Learning from Fine-grained Changes,https://www.semanticscholar.org/paper/2f40f934842d64911ccbd5edcf6e20ec8c670261,"Anh Tuan Nguyen, Iowa State University ; et al. Michael Hilton, Oregon State University Mihai Codoban, Microsoft Hoan Anh Nguyen, Iowa State University Lily Mast, University of Evansville Eli Rademacher, Oregon State University Tien N. Nguyen, Iowa State University Danny Dig, Oregon State University"
2016,FSE,Detecting Sensitive Data Disclosure via Bi-directional Text Correlation Analysis,https://www.semanticscholar.org/paper/64297dbe7df15356b1e5c0b143ecb741c4ed0ad2,"Jianjun Huang, Purdue University ; et al. Xiangyu Zhang, Purdue University Lin Tan, University of Waterloo"
2016,FSE,Factors Influencing Code Review Processes in Industry,https://www.semanticscholar.org/paper/62521e8ce3e16b1956a27521e3a8f3dcec8e3f95,"Tobias Baum, Leibniz University Hannover ; et al. Olga Liskin, Leibniz University Hannover Kai Niklas, Leibniz University Hannover Kurt Schneider, Leibniz University Hannover"
2016,FSE,Foraging and Navigations Fundamentally: Developers' Predictions of Value and Cost,https://www.semanticscholar.org/paper/d1f277412550e9976028ba1d0e78e7a7e76ca872,"David Piorkowski, Oregon State University ; et al. Austin Z. Henley, University of Memphis Tahmid Nabi, Oregon State University Scott D. Fleming, University of Memphis Christopher Scaffidi, Oregon State University Margaret Burnett, Oregon State University"
2016,FSE,Multi-Representational Security Analysis,https://www.semanticscholar.org/paper/155be7a1d2f2fca991ba37cb8bf46da72809b585,"Eunsuk Kang, University of California, Berkeley ; et al. Aleksandar Milicevic, Microsoft Daniel Jackson, Massachusetts Institute of Technology"
2016,FSE,Proteus: Computing Disjunctive Loop Summary via Path Dependency Analysis,https://www.semanticscholar.org/paper/66129da29ceb5ca70cd4ada510467b8e92c09b24,"Xiaofei Xie, Tianjin University ; et al. Bihuan Chen, Nanyang Technological University Yang Liu, Nanyang Technological University Wei Le, Iowa State University Xiaohong Li, Tianjin University"
2016,FSE,Why We Refactor? Confessions of GitHub Contributors,https://www.semanticscholar.org/paper/b85b942784e0a6c9d84553a1ee8b7ea090aaee84,"Danilo Silva, Federal University of Minas Gerais ; et al. Nikolaos Tsantalis, Concordia University Marco Tulio Valente, Federal University of Minas Gerais"
2016,ICML,Dueling Network Architectures for Deep Reinforcement Learning,https://www.semanticscholar.org/paper/4c05d7caa357148f0bbd61720bdd35f0bc05eb81,"Ziyu Wang, Google ; et al. Tom Schaul, Google Matteo Hessel, Google Hado van Hasselt, Google Marc Lanctot, Google Nando de Freitas, University of Oxford"
2016,ICML,Pixel Recurrent Neural Networks,https://www.semanticscholar.org/paper/41f1d50c85d3180476c4c7b3eea121278b0d8474,"Aaron Van den Oord, Google ; et al. Nal Kalchbrenner, Google Koray Kavukcuoglu, Google"
2016,ICML,Ensuring Rapid Mixing and Low Bias for Asynchronous Gibbs Sampling,https://www.semanticscholar.org/paper/5acd38bf0d012d569099eee391358ced154fe144,"Christopher De Sa, Stanford University ; et al. Chris Re, Stanford University Kunle Olukotun, Stanford University"
2016,ICSE,Efficient Large-Scale Trace Checking Using MapReduce,https://www.semanticscholar.org/paper/a93120f6b99990264f2bedb06d9e46280decdcb0,"Marcello M. Bersani, Politecnico di Milano ; et al. Domenico Bianculli, University of Luxembourg Carlo Ghezzi, Politecnico di Milano Srđan Krstić, Politecnico di Milano Pierluigi San Pietro, Politecnico di Milano"
2016,ICSE,Energy Profiles of Java Collections Classes,https://www.semanticscholar.org/paper/4d125e263c46f397a17758ec3cae63b81615889a,"Samir Hasan, Auburn University ; et al. Zachary King, Auburn University Munawar Hafiz, Auburn University Mohammed Sayagh, Polytechnique Montréal Bram Adams, Polytechnique Montréal Abram Hindle, University of Alberta"
2016,ICSE,Feedback-Directed Instrumentation for Deployed JavaScript Applications,https://www.semanticscholar.org/paper/9084b4a680207eed17376904b654cde503c97fbb,"Magnus Madsen, University of Waterloo ; et al. Frank Tip, Samsung Esben Andreasen, Aarhus University Koushik Sen, University of California, Berkeley Anders Møller, Aarhus University"
2016,ICSE,From Word Embeddings to Document Similarities for Improved Information Retrieval in Software Engineering,https://www.semanticscholar.org/paper/3041a9265afb2ebdb4915aa9572668bb7f32b0ef,"Xin Ye, Ohio University ; et al. Hui Shen, Ohio University Xiao Ma, Ohio University Razvan Bunescu, Ohio University Chang Liu, Ohio University"
2016,ICSE,Guiding Dynamic Symbolic Execution toward Unverified Program Executions,https://www.semanticscholar.org/paper/42c2b452fa1a25324ff4ef67d16234a27cc364aa,"Maria Christakis, ETH Zurich ; et al. Peter Müller, ETH Zurich Valentin Wüstholz, ETH Zurich"
2016,ICSE,"On the Techniques We Create, the Tools We Build, and Their Misalignments: A Study of KLEE",https://www.semanticscholar.org/paper/0c3f6413b362992b5e7b6d20a6bd057ad18cf92f,"Eric F. Rizzi, GrammaTech ; et al. Sebastian Elbaum, University of Nebraska–Lincoln Matthew B. Dwyer, University of Nebraska–Lincoln"
2016,ICSE,Termination-Checking for LLVM Peephole Optimizations,https://www.semanticscholar.org/paper/b46d11568ee12f4ba5aaaaf923b73dfc0f2d9593,"David Menendez & Santosh Nagarakatte, Rutgers University"
2016,ICSE,VDTest: An Automated Framework to Support Testing for Virtual Devices,https://www.semanticscholar.org/paper/f452576de6eb14b3f0a294438a073f67957a6e31,"Tingting Yu, University of Kentucky ; et al. Xiao Qu, ABB Switzerland Ltd Corporate Research Myra B. Cohen, University of Nebraska–Lincoln"
2016,ICSE,Work Practices and Challenges in Pull-Based Development: The Contributor's Perspective,https://www.semanticscholar.org/paper/7fdacde2b12d6cb122d620d1f6b266e22a6a72a0,"Georgios Gousios, Radboud University Nijmegen ; et al. Margaret-Anne Storey, University of Victoria Alberto Bacchelli, Delft University of Technology"
