author_id,author_name,award_year,conference,career_age_at_award,author_position,match_route,works_count,cited_by_count,h_index,i10_index,2yr_mean_citedness,first_pub_year,counts_by_year
https://openalex.org/A5100621292,Mingxing Zhang,2014,FSE,0,1,SS→DOI→OA,12,188,7,5,0.0,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 13}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 9}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 27}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 21}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 34}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 77}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 7}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5082120000,Darioush Jalali,2014,FSE,1,2,SS→DOI→OA,5,2039,4,4,0.0,2014,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 2019}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 20}]"
https://openalex.org/A5014292887,Laura Inozemtseva,2014,FSE,2,3,SS→DOI→OA,11,1352,7,6,0.0,2013,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 5}, {""year"": 2013, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 22}, {""year"": 2014, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 1226}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 98}]"
https://openalex.org/A5010881756,Semih Okur,2014,ICSE,3,1,SS→DOI→OA,12,236,6,4,0.0,2011,"[{""year"": 2011, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2012, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 90}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 64}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 68}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 7}]"
https://openalex.org/A5055201741,David L. Hartveld,2014,ICSE,0,2,SS→DOI→OA,2,55,1,1,0.0,2014,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 55}]"
https://openalex.org/A5084868951,Yepang Liu,2014,ICSE,2,1,SS→DOI→OA,170,2504,28,58,1.7096774193548387,2012,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 25}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 99}, {""year"": 2014, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 438}, {""year"": 2015, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 48}, {""year"": 2016, ""works_count"": 8, ""oa_works_count"": 1, ""cited_by_count"": 361}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 29}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 142}, {""year"": 2019, ""works_count"": 10, ""oa_works_count"": 5, ""cited_by_count"": 211}, {""year"": 2020, ""works_count"": 17, ""oa_works_count"": 12, ""cited_by_count"": 203}, {""year"": 2021, ""works_count"": 28, ""oa_works_count"": 16, ""cited_by_count"": 360}, {""year"": 2022, ""works_count"": 14, ""oa_works_count"": 7, ""cited_by_count"": 226}, {""year"": 2023, ""works_count"": 43, ""oa_works_count"": 26, ""cited_by_count"": 309}, {""year"": 2024, ""works_count"": 15, ""oa_works_count"": 8, ""cited_by_count"": 49}, {""year"": 2025, ""works_count"": 16, ""oa_works_count"": 12, ""cited_by_count"": 4}]"
https://openalex.org/A5049839987,Thanassis Avgerinos,2014,ICSE,5,1,SS→DOI→OA,16,2926,13,14,0.0,2009,"[{""year"": 2009, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 31}, {""year"": 2010, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 691}, {""year"": 2011, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 979}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 515}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 616}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 22}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 33}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 34}, {""year"": 2025, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5037888372,Alexandre Rebert,2014,ICSE,2,2,SS→DOI→OA,5,1153,5,5,0.0,2012,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 515}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 616}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 22}]"
https://openalex.org/A5080198395,Paige Rodeghero,2014,ICSE,0,1,SS→DOI→OA,62,743,14,17,0.3333333333333333,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 190}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 100}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 12}, {""year"": 2017, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 108}, {""year"": 2018, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 40}, {""year"": 2019, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 28}, {""year"": 2020, ""works_count"": 18, ""oa_works_count"": 6, ""cited_by_count"": 139}, {""year"": 2021, ""works_count"": 9, ""oa_works_count"": 6, ""cited_by_count"": 87}, {""year"": 2022, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 22}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 15}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 2}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]"
https://openalex.org/A5071479045,Thiago de Alcântara César,2014,ICSE,0,2,SS→DOI→OA,3,115,3,3,0.0,2014,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 81}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 34}]"
https://openalex.org/A5047620436,Thomas Filipe,2014,ICSE,0,3,SS→DOI→OA,2,81,2,2,0.0,2014,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 81}]"
https://openalex.org/A5033475627,Saba Alimadadi,2014,ICSE,4,1,SS→DOI→OA,19,253,8,8,3.6,2010,"[{""year"": 2010, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 7}, {""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 64}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 32}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 57}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 61}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 12}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 18}, {""year"": 2026, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 0}]"
https://openalex.org/A5081964141,Sheldon Sequeira,2014,ICSE,4,2,SS→DOI→OA,5,77,3,1,0.0,2014,"[{""year"": 2010, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 67}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 7}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}]"
https://openalex.org/A5087729117,Zizhong Cao,2014,INFOCOM,3,1,SS→DOI→OA,11,168,6,3,0.0,2011,"[{""year"": 2011, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 7}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 9}, {""year"": 2014, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 107}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 10}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 6}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 29}]"
https://openalex.org/A5053182948,Aaron Q. Li,2014,KDD,0,1,SS→DOI→OA,2,224,2,1,0.0,2014,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 222}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 2}]"
https://openalex.org/A5081652219,Yekui Chen,2014,MOBICOM,0,2,SS→DOI→OA,11,789,5,3,3.625,2014,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 734}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 26}, {""year"": 2024, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 24}, {""year"": 2025, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2026, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}]"
https://openalex.org/A5100631553,Wenqian Wang,2014,NeurIPS,4,2,GS→title→OA,62,11486,13,14,2.6875,2010,"[{""year"": 2010, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2011, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 4}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 10335}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 54}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2018, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 435}, {""year"": 2019, ""works_count"": 7, ""oa_works_count"": 2, ""cited_by_count"": 56}, {""year"": 2020, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 447}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 5}, {""year"": 2022, ""works_count"": 8, ""oa_works_count"": 4, ""cited_by_count"": 99}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 0}, {""year"": 2024, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2025, ""works_count"": 9, ""oa_works_count"": 4, ""cited_by_count"": 43}]"
https://openalex.org/A5026744189,Adam Belay,2014,OSDI,5,1,SS→title→OA,36,1414,13,13,1.6666666666666667,2010,"[{""year"": 2009, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 27}, {""year"": 2010, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 90}, {""year"": 2011, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 9}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 190}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 619}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 61}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 58}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 4}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 174}, {""year"": 2020, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 119}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 3}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 15}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 35}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 9}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 1}]"
https://openalex.org/A5000009841,Ana Klimovic,2014,OSDI,1,3,SS→title→OA,70,1234,14,17,3.586206896551724,2013,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 9}, {""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 306}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 180}, {""year"": 2017, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 151}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 271}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 12}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 28}, {""year"": 2021, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 87}, {""year"": 2022, ""works_count"": 7, ""oa_works_count"": 4, ""cited_by_count"": 27}, {""year"": 2023, ""works_count"": 10, ""oa_works_count"": 8, ""cited_by_count"": 59}, {""year"": 2024, ""works_count"": 10, ""oa_works_count"": 8, ""cited_by_count"": 89}, {""year"": 2025, ""works_count"": 19, ""oa_works_count"": 18, ""cited_by_count"": 15}]"
https://openalex.org/A5037461995,Mehrdad Afshari,2014,PLDI,2,2,SS→DOI→OA,6,580,3,3,0.0,2012,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 11}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 566}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5090891852,Thomas Shull,2014,PLDI,0,3,SS→DOI→OA,18,280,8,7,0.0,2014,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 65}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 124}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 17}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 63}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 2}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 8}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5091819924,Marcin Andrychowicz,2014,S&P,2,1,SS→DOI→OA,41,4220,24,29,0.0,2013,"[{""year"": 2012, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 1}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 47}, {""year"": 2014, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 594}, {""year"": 2015, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 167}, {""year"": 2016, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 480}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 1220}, {""year"": 2018, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 647}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 630}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 104}, {""year"": 2021, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 80}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 211}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 39}]"
https://openalex.org/A5063317383,Daniel Malinowski,2014,S&P,1,3,SS→DOI→OA,16,1102,10,10,0.0,2013,"[{""year"": 2013, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 47}, {""year"": 2014, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 576}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 80}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 156}, {""year"": 2017, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 41}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 202}]"
https://openalex.org/A5074751039,Matthew K. Mukerjee,2014,SIGCOMM,4,2,SS→DOI→OA,20,811,12,12,0.0,2010,"[{""year"": 2010, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 211}, {""year"": 2012, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 7}, {""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 17}, {""year"": 2014, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 115}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 260}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 23}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 33}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 142}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}]"
https://openalex.org/A5036144178,Tom Edsall,2014,SIGCOMM,2,2,SS→DOI→OA,13,2026,10,10,0.0,2012,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 391}, {""year"": 2013, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 125}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 847}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 36}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 268}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 291}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 57}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 11}]"
https://openalex.org/A5024980585,Yin Tat Lee,2014,SODA,1,2,SS→DOI→OA,175,3295,28,67,17.0,2013,"[{""year"": 2013, ""works_count"": 12, ""oa_works_count"": 9, ""cited_by_count"": 360}, {""year"": 2014, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 341}, {""year"": 2015, ""works_count"": 15, ""oa_works_count"": 11, ""cited_by_count"": 380}, {""year"": 2016, ""works_count"": 9, ""oa_works_count"": 9, ""cited_by_count"": 223}, {""year"": 2017, ""works_count"": 15, ""oa_works_count"": 9, ""cited_by_count"": 459}, {""year"": 2018, ""works_count"": 19, ""oa_works_count"": 15, ""cited_by_count"": 248}, {""year"": 2019, ""works_count"": 26, ""oa_works_count"": 16, ""cited_by_count"": 464}, {""year"": 2020, ""works_count"": 23, ""oa_works_count"": 14, ""cited_by_count"": 265}, {""year"": 2021, ""works_count"": 20, ""oa_works_count"": 15, ""cited_by_count"": 290}, {""year"": 2022, ""works_count"": 10, ""oa_works_count"": 8, ""cited_by_count"": 43}, {""year"": 2023, ""works_count"": 10, ""oa_works_count"": 5, ""cited_by_count"": 35}, {""year"": 2024, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 187}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 0}]"
https://openalex.org/A5003378492,Sébastien Robaszkiewicz,2014,UIST,3,2,SS→DOI→OA,7,274,5,4,0.0,2012,"[{""year"": 2011, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 220}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 30}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 15}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 7}]"
https://openalex.org/A5039222883,Michael Wessely,2014,UIST,0,2,SS→DOI→OA,41,605,12,13,1.1,2014,"[{""year"": 2014, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 150}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 80}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 14}, {""year"": 2018, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 29}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 45}, {""year"": 2020, ""works_count"": 7, ""oa_works_count"": 2, ""cited_by_count"": 167}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 52}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 15}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 42}, {""year"": 2024, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 9}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 2}]"
https://openalex.org/A5005397258,Felix Schuhknecht,2014,VLDB,1,1,SS→DOI→OA,73,550,10,11,0.0,2013,"[{""year"": 2013, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 71}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 48}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 52}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 25}, {""year"": 2017, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 3}, {""year"": 2018, ""works_count"": 8, ""oa_works_count"": 5, ""cited_by_count"": 109}, {""year"": 2019, ""works_count"": 10, ""oa_works_count"": 2, ""cited_by_count"": 192}, {""year"": 2020, ""works_count"": 20, ""oa_works_count"": 1, ""cited_by_count"": 17}, {""year"": 2021, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 14}, {""year"": 2022, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 5}, {""year"": 2023, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 14}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2025, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 0}, {""year"": 2026, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 0}]"
https://openalex.org/A5063997221,Uwe Jugel,2014,VLDB,5,1,SS→title→OA,15,244,7,7,0.0,2009,"[{""year"": 2009, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 29}, {""year"": 2010, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 33}, {""year"": 2011, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 4}, {""year"": 2012, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 38}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 105}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 35}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]"
https://openalex.org/A5025737201,Amir Shaikhha,2014,VLDB,1,1,SS→DOI→OA,67,521,12,15,1.0714285714285714,2014,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 103}, {""year"": 2016, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 84}, {""year"": 2017, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 103}, {""year"": 2018, ""works_count"": 6, ""oa_works_count"": 6, ""cited_by_count"": 69}, {""year"": 2019, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 12}, {""year"": 2020, ""works_count"": 8, ""oa_works_count"": 5, ""cited_by_count"": 45}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 11}, {""year"": 2022, ""works_count"": 7, ""oa_works_count"": 6, ""cited_by_count"": 30}, {""year"": 2023, ""works_count"": 8, ""oa_works_count"": 3, ""cited_by_count"": 48}, {""year"": 2024, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 11}, {""year"": 2025, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 4}]"
