author_id,author_name,works_count,cited_by_count,counts_by_year,award_year,conference,treatment
https://openalex.org/A5008267619,Kuttimani Tamilmani,24,8718,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 31}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 1305}, {""year"": 2018, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 626}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 4486}, {""year"": 2020, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 2024}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 224}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 22}]",2017,CHI,1
https://openalex.org/A5074224778,Camille Cobb,24,460,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 99}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 12}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 79}, {""year"": 2020, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 39}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 172}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 41}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 11}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2026, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}]",2017,CHI,1
https://openalex.org/A5031825409,Samuel Sudar,13,190,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 54}, {""year"": 2013, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 11}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 12}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 87}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 23}]",2017,CHI,1
https://openalex.org/A5024399465,Jan Gugenheimer,105,3198,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 28}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 95}, {""year"": 2015, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 82}, {""year"": 2016, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 288}, {""year"": 2017, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 518}, {""year"": 2018, ""works_count"": 9, ""oa_works_count"": 0, ""cited_by_count"": 378}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 199}, {""year"": 2020, ""works_count"": 11, ""oa_works_count"": 3, ""cited_by_count"": 479}, {""year"": 2021, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 202}, {""year"": 2022, ""works_count"": 14, ""oa_works_count"": 10, ""cited_by_count"": 553}, {""year"": 2023, ""works_count"": 9, ""oa_works_count"": 8, ""cited_by_count"": 187}, {""year"": 2024, ""works_count"": 13, ""oa_works_count"": 13, ""cited_by_count"": 173}, {""year"": 2025, ""works_count"": 7, ""oa_works_count"": 4, ""cited_by_count"": 15}, {""year"": 2026, ""works_count"": 9, ""oa_works_count"": 6, ""cited_by_count"": 1}]",2017,CHI,1
https://openalex.org/A5016957812,Evgeny Stemasov,22,647,"[{""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 322}, {""year"": 2018, ""works_count"": 7, ""oa_works_count"": 0, ""cited_by_count"": 157}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 66}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 22}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 24}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 21}, {""year"": 2024, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 35}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]",2017,CHI,1
https://openalex.org/A5033203092,Julian Frommel,88,1942,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 85}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 13}, {""year"": 2017, ""works_count"": 8, ""oa_works_count"": 1, ""cited_by_count"": 567}, {""year"": 2018, ""works_count"": 8, ""oa_works_count"": 1, ""cited_by_count"": 206}, {""year"": 2019, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 68}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 181}, {""year"": 2021, ""works_count"": 10, ""oa_works_count"": 7, ""cited_by_count"": 399}, {""year"": 2022, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 161}, {""year"": 2023, ""works_count"": 7, ""oa_works_count"": 6, ""cited_by_count"": 119}, {""year"": 2024, ""works_count"": 21, ""oa_works_count"": 20, ""cited_by_count"": 138}, {""year"": 2025, ""works_count"": 7, ""oa_works_count"": 7, ""cited_by_count"": 4}, {""year"": 2026, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 1}]",2017,CHI,1
https://openalex.org/A5056738154,José S Marcano Belisario,29,2018,"[{""year"": 2012, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 90}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 314}, {""year"": 2014, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 867}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 385}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 9}, {""year"": 2017, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 112}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 77}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 90}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 44}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 29}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 1}]",2017,CHI,1
https://openalex.org/A5038365039,Rafael Lucas d'Oliveira,2,75,"[{""year"": 2017, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 75}]",2017,CHI,1
https://openalex.org/A5062258537,Alexandra To,50,1489,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 223}, {""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 10}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 108}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 162}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 100}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 2020, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 486}, {""year"": 2021, ""works_count"": 7, ""oa_works_count"": 2, ""cited_by_count"": 193}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 39}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 136}, {""year"": 2024, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 16}, {""year"": 2025, ""works_count"": 9, ""oa_works_count"": 6, ""cited_by_count"": 12}, {""year"": 2026, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 2}]",2017,CHI,1
https://openalex.org/A5044904792,Heishiro Toyoda,24,249,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2017, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 51}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 17}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 14}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 83}, {""year"": 2021, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 35}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 34}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 13}, {""year"": 2025, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 0}]",2017,CHI,1
https://openalex.org/A5064927835,Felicia Alfieri,2,131,"[{""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 122}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 9}]",2017,CHI,1
https://openalex.org/A5076364930,Farnaz Jahanbakhsh,29,403,"[{""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 54}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 33}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 87}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 110}, {""year"": 2022, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 59}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 37}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 21}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 0}, {""year"": 2026, ""works_count"": 11, ""oa_works_count"": 11, ""cited_by_count"": 2}]",2017,CHI,1
https://openalex.org/A5072417908,Anastasiya Bavykina,52,8018,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 110}, {""year"": 2016, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 248}, {""year"": 2017, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 2990}, {""year"": 2018, ""works_count"": 6, ""oa_works_count"": 3, ""cited_by_count"": 439}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 318}, {""year"": 2020, ""works_count"": 8, ""oa_works_count"": 2, ""cited_by_count"": 2348}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 1230}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 21}, {""year"": 2023, ""works_count"": 6, ""oa_works_count"": 3, ""cited_by_count"": 219}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 50}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 45}]",2017,CHI,1
https://openalex.org/A5049519805,Zhuojian Zhong,2,58,"[{""year"": 2016, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 7}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 51}]",2017,CIKM,1
https://openalex.org/A5101415694,Ashish Shrivastava,5,241,"[{""year"": 2017, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 195}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 42}, {""year"": 2024, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 4}, {""year"": 2025, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}]",2017,CVPR,1
https://openalex.org/A5033363730,Natasha Danas,7,61,"[{""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 57}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 2}]",2017,FSE,1
https://openalex.org/A5076388753,Dan Gopstein,13,176,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 16}, {""year"": 2016, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 6}, {""year"": 2017, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 96}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 32}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 3}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 21}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 2}]",2017,FSE,1
https://openalex.org/A5015586819,Jake Iannacone,1,56,"[{""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 56}]",2017,FSE,1
https://openalex.org/A5021297302,Timothy Tunnell,3,498,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 296}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 202}]",2017,FSE,1
https://openalex.org/A5038532934,Sainyam Galhotra,80,1108,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 51}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 167}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 523}, {""year"": 2018, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 72}, {""year"": 2019, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 30}, {""year"": 2020, ""works_count"": 8, ""oa_works_count"": 6, ""cited_by_count"": 38}, {""year"": 2021, ""works_count"": 11, ""oa_works_count"": 8, ""cited_by_count"": 63}, {""year"": 2022, ""works_count"": 9, ""oa_works_count"": 4, ""cited_by_count"": 95}, {""year"": 2023, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 46}, {""year"": 2024, ""works_count"": 8, ""oa_works_count"": 5, ""cited_by_count"": 14}, {""year"": 2025, ""works_count"": 14, ""oa_works_count"": 11, ""cited_by_count"": 9}, {""year"": 2026, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]",2017,FSE,1
https://openalex.org/A5055321934,Gabriel Ferns,2,38,"[{""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 14}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 24}]",2017,FSE,1
https://openalex.org/A5101415638,Yuchi Tian,48,1885,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 280}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 1226}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 8}, {""year"": 2020, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 36}, {""year"": 2021, ""works_count"": 19, ""oa_works_count"": 6, ""cited_by_count"": 301}, {""year"": 2022, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 15}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 13}, {""year"": 2024, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2025, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2026, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 0}]",2017,FSE,1
https://openalex.org/A5014407395,Georgia Gkioxari,91,39829,"[{""year"": 2013, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 94}, {""year"": 2014, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 353}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 1160}, {""year"": 2016, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 254}, {""year"": 2017, ""works_count"": 8, ""oa_works_count"": 6, ""cited_by_count"": 30826}, {""year"": 2018, ""works_count"": 10, ""oa_works_count"": 3, ""cited_by_count"": 5671}, {""year"": 2019, ""works_count"": 10, ""oa_works_count"": 6, ""cited_by_count"": 905}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 168}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 4}, {""year"": 2022, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 44}, {""year"": 2023, ""works_count"": 10, ""oa_works_count"": 5, ""cited_by_count"": 312}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 14}, {""year"": 2025, ""works_count"": 13, ""oa_works_count"": 11, ""cited_by_count"": 24}, {""year"": 2026, ""works_count"": 11, ""oa_works_count"": 11, ""cited_by_count"": 0}]",2017,ICCV,1
https://openalex.org/A5085762342,Davood Mazinanian,24,833,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 40}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 86}, {""year"": 2016, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 87}, {""year"": 2017, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 142}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 315}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 118}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 45}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]",2017,ICSE,1
https://openalex.org/A5028238692,Benjamin Clegg,8,130,"[{""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 111}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 9}, {""year"": 2020, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 4}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 6}, {""year"": 2022, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]",2017,ICSE,1
https://openalex.org/A5024997852,Benjamin Floyd,50,840,"[{""year"": 2017, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 127}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2020, ""works_count"": 6, ""oa_works_count"": 6, ""cited_by_count"": 378}, {""year"": 2021, ""works_count"": 11, ""oa_works_count"": 11, ""cited_by_count"": 152}, {""year"": 2022, ""works_count"": 10, ""oa_works_count"": 10, ""cited_by_count"": 78}, {""year"": 2023, ""works_count"": 7, ""oa_works_count"": 7, ""cited_by_count"": 33}, {""year"": 2024, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 57}, {""year"": 2025, ""works_count"": 7, ""oa_works_count"": 7, ""cited_by_count"": 9}, {""year"": 2026, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 6}]",2017,ICSE,1
https://openalex.org/A5013623251,Tyler Santander,57,1180,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 12}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 127}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 3}, {""year"": 2019, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 68}, {""year"": 2020, ""works_count"": 12, ""oa_works_count"": 9, ""cited_by_count"": 510}, {""year"": 2021, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 212}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 7}, {""year"": 2023, ""works_count"": 8, ""oa_works_count"": 6, ""cited_by_count"": 81}, {""year"": 2024, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 155}, {""year"": 2025, ""works_count"": 6, ""oa_works_count"": 6, ""cited_by_count"": 5}, {""year"": 2026, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 0}]",2017,ICSE,1
https://openalex.org/A5081483504,August Shi,72,1653,"[{""year"": 2014, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 100}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 175}, {""year"": 2016, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 262}, {""year"": 2017, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 106}, {""year"": 2018, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 109}, {""year"": 2019, ""works_count"": 9, ""oa_works_count"": 4, ""cited_by_count"": 503}, {""year"": 2020, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 165}, {""year"": 2021, ""works_count"": 6, ""oa_works_count"": 3, ""cited_by_count"": 101}, {""year"": 2022, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 69}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 19}, {""year"": 2024, ""works_count"": 8, ""oa_works_count"": 4, ""cited_by_count"": 35}, {""year"": 2025, ""works_count"": 11, ""oa_works_count"": 3, ""cited_by_count"": 9}, {""year"": 2026, ""works_count"": 9, ""oa_works_count"": 9, ""cited_by_count"": 0}]",2017,ICSE,1
https://openalex.org/A5046120615,Konstantinos Poularakis,69,2628,"[{""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 22}, {""year"": 2013, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 152}, {""year"": 2014, ""works_count"": 10, ""oa_works_count"": 2, ""cited_by_count"": 476}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 33}, {""year"": 2016, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 611}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 129}, {""year"": 2018, ""works_count"": 8, ""oa_works_count"": 3, ""cited_by_count"": 278}, {""year"": 2019, ""works_count"": 13, ""oa_works_count"": 5, ""cited_by_count"": 483}, {""year"": 2020, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 220}, {""year"": 2021, ""works_count"": 9, ""oa_works_count"": 0, ""cited_by_count"": 214}, {""year"": 2022, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 5}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}]",2017,INFOCOM,1
https://openalex.org/A5006744201,Noam Brown,50,2204,"[{""year"": 2014, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 23}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 91}, {""year"": 2016, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 34}, {""year"": 2017, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 838}, {""year"": 2018, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 79}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 707}, {""year"": 2020, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 157}, {""year"": 2021, ""works_count"": 8, ""oa_works_count"": 6, ""cited_by_count"": 18}, {""year"": 2022, ""works_count"": 7, ""oa_works_count"": 6, ""cited_by_count"": 257}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}]",2017,NeurIPS,1
https://openalex.org/A5008595840,Hongseok Namkoong,78,2578,"[{""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 178}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 611}, {""year"": 2018, ""works_count"": 10, ""oa_works_count"": 8, ""cited_by_count"": 878}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2020, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 34}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 188}, {""year"": 2022, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 652}, {""year"": 2023, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 10}, {""year"": 2024, ""works_count"": 12, ""oa_works_count"": 10, ""cited_by_count"": 3}, {""year"": 2025, ""works_count"": 20, ""oa_works_count"": 18, ""cited_by_count"": 21}, {""year"": 2026, ""works_count"": 8, ""oa_works_count"": 8, ""cited_by_count"": 0}]",2017,NeurIPS,1
https://openalex.org/A5008326572,Amanieu d'Antras,8,94,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 50}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 39}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 2}]",2017,PLDI,1
https://openalex.org/A5070223708,Cosmin Gorgovan,15,159,"[{""year"": 2015, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 50}, {""year"": 2017, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 43}, {""year"": 2018, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 53}, {""year"": 2019, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2020, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 6}, {""year"": 2023, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}]",2017,PLDI,1
